investigation_id,test_id,investigation_number,opened_date,severity,root_cause,status,eqms_record_id,closed_date
9820,82935,INV-0009820,2026-03-15,Major,Equipment,Closed,EQMS-5207053,2026-04-23
9821,583,INV-0009821,2025-06-01,Major,Operator,In Progress,EQMS-2900635,
9822,54060,INV-0009822,2025-11-19,Minor,Sample Handling,Closed,EQMS-9788539,2026-02-09
9823,14008,INV-0009823,2024-03-28,Minor,Supplier,Closed,EQMS-3737312,2024-06-17
9824,33082,INV-0009824,2025-01-14,Minor,Supplier,In Progress,EQMS-0303794,
9825,83432,INV-0009825,2025-09-20,Major,Specification,Closed,EQMS-7090823,2025-10-18
9826,91734,INV-0009826,2024-01-31,Major,Unknown,Closed,EQMS-1332185,2024-04-01
9827,70846,INV-0009827,2026-03-12,Major,Sample Handling,In Progress,EQMS-5169842,
9828,13306,INV-0009828,2026-01-12,Major,Supplier,Closed,EQMS-9407245,2026-02-13
9829,40949,INV-0009829,2024-03-27,Minor,Specification,Closed,EQMS-5854709,2024-05-04
9830,110889,INV-0009830,2025-08-27,Minor,Analytical Method,Closed,EQMS-2402176,2025-09-08
9831,47186,INV-0009831,2024-10-20,Major,Specification,In Progress,EQMS-3984945,
9832,13095,INV-0009832,2025-05-02,Major,Unknown,Closed,EQMS-9175186,2025-07-29
9833,59696,INV-0009833,2026-02-12,Critical,Operator,Closed,EQMS-9057244,2026-04-01
9834,69236,INV-0009834,2024-01-31,Minor,Unknown,In Progress,EQMS-2590070,
9835,84910,INV-0009835,2024-03-22,Critical,Supplier,Closed,EQMS-4582187,2024-04-03
9836,63811,INV-0009836,2025-05-04,Major,Operator,Closed,EQMS-1836474,2025-05-20
9837,8947,INV-0009837,2025-12-03,Minor,Analytical Method,Closed,EQMS-8965405,2026-01-04
9838,81696,INV-0009838,2024-11-01,Minor,Analytical Method,Closed,EQMS-2183832,2024-12-19
9839,85385,INV-0009839,2025-02-25,Minor,Sample Handling,Open,EQMS-1366926,
9840,107565,INV-0009840,2025-11-01,Major,Operator,Closed,EQMS-1998750,2025-12-07
9841,93132,INV-0009841,2026-03-12,Major,Analytical Method,Closed,EQMS-7494643,2026-04-22
9842,91465,INV-0009842,2024-07-10,Minor,Equipment,In Progress,EQMS-6548362,
9843,49977,INV-0009843,2025-08-08,Minor,Equipment,Closed,EQMS-2039196,2025-10-17
9844,75463,INV-0009844,2025-10-20,Minor,Unknown,Closed,EQMS-4069922,2026-01-01
9845,108757,INV-0009845,2026-03-25,Minor,Sample Handling,Closed,EQMS-8775523,2026-06-17
9846,85628,INV-0009846,2025-02-21,Minor,Unknown,In Progress,EQMS-3525028,
9847,15824,INV-0009847,2024-04-01,Critical,Supplier,Closed,EQMS-9952130,2024-04-15
9848,40374,INV-0009848,2025-04-14,Minor,Analytical Method,In Progress,EQMS-8984756,
9849,58538,INV-0009849,2025-05-05,Major,Equipment,Closed,EQMS-9862795,2025-07-03
9850,30899,INV-0009850,2024-09-22,Minor,Equipment,Closed,EQMS-3591126,2024-10-15
9851,103874,INV-0009851,2024-04-22,Minor,Sample Handling,Open,EQMS-7752586,
9852,54097,INV-0009852,2025-11-11,Minor,Unknown,In Progress,EQMS-6928417,
9853,25798,INV-0009853,2025-06-30,Major,Unknown,Open,EQMS-7727759,
9854,4974,INV-0009854,2024-09-07,Minor,Equipment,Closed,EQMS-0336498,2024-11-20
9855,616,INV-0009855,2025-04-27,Minor,Specification,Closed,EQMS-2030528,2025-05-16
9856,70026,INV-0009856,2025-07-19,Major,Supplier,Open,EQMS-3483163,
9857,19785,INV-0009857,2025-10-09,Major,Sample Handling,Closed,EQMS-7357886,2025-12-09
9858,105953,INV-0009858,2025-05-17,Minor,Analytical Method,Closed,EQMS-9886771,2025-06-17
9859,71073,INV-0009859,2025-01-22,Major,Operator,In Progress,EQMS-3774422,
9860,65079,INV-0009860,2025-04-27,Major,Sample Handling,Closed,EQMS-8138937,2025-06-29
9861,117706,INV-0009861,2026-03-28,Minor,Specification,Closed,EQMS-8403414,2026-04-14
9862,65576,INV-0009862,2026-02-08,Minor,Analytical Method,Closed,EQMS-2959541,2026-03-14
9863,515,INV-0009863,2024-05-17,Minor,Sample Handling,Closed,EQMS-7633712,2024-05-28
9864,20721,INV-0009864,2024-04-30,Minor,Analytical Method,Closed,EQMS-1472789,2024-06-25
9865,41979,INV-0009865,2024-10-14,Major,Supplier,Closed,EQMS-3571471,2024-12-03
9866,100504,INV-0009866,2025-10-23,Major,Specification,Closed,EQMS-4347183,2026-01-16
9867,29575,INV-0009867,2026-01-05,Minor,Specification,Closed,EQMS-6499523,2026-03-10
9868,29031,INV-0009868,2024-03-22,Major,Operator,Closed,EQMS-1525759,2024-05-06
9869,91021,INV-0009869,2025-03-22,Minor,Equipment,Closed,EQMS-8135901,2025-05-12
9870,38147,INV-0009870,2024-02-04,Major,Equipment,Open,EQMS-8671926,
9871,69778,INV-0009871,2024-10-31,Minor,Sample Handling,Closed,EQMS-1869221,2025-01-27
9872,74859,INV-0009872,2025-06-21,Minor,Analytical Method,In Progress,EQMS-9060570,
9873,26920,INV-0009873,2024-05-22,Major,Sample Handling,Closed,EQMS-8075194,2024-07-24
9874,28150,INV-0009874,2025-09-11,Major,Operator,Closed,EQMS-9818719,2025-10-20
9875,114000,INV-0009875,2025-12-10,Minor,Unknown,In Progress,EQMS-4519966,
9876,4258,INV-0009876,2024-04-04,Minor,Equipment,Closed,EQMS-6566039,2024-04-24
9877,74583,INV-0009877,2025-03-28,Major,Equipment,Closed,EQMS-7588748,2025-06-14
9878,19565,INV-0009878,2024-03-01,Major,Analytical Method,In Progress,EQMS-8558806,
9879,68314,INV-0009879,2025-05-30,Major,Unknown,Closed,EQMS-6387353,2025-07-18
9880,117158,INV-0009880,2024-04-30,Major,Supplier,Closed,EQMS-2106509,2024-05-17
9881,10064,INV-0009881,2024-10-03,Critical,Analytical Method,Closed,EQMS-8948040,2024-12-04
9882,115801,INV-0009882,2024-08-21,Minor,Unknown,Closed,EQMS-7211122,2024-11-17
9883,30094,INV-0009883,2025-09-26,Minor,Equipment,Closed,EQMS-0390851,2025-11-06
9884,93162,INV-0009884,2024-06-21,Major,Operator,Open,EQMS-2135966,
9885,39253,INV-0009885,2024-12-09,Minor,Operator,Closed,EQMS-0638030,2025-02-19
9886,105016,INV-0009886,2024-01-03,Critical,Supplier,Closed,EQMS-3934068,2024-03-22
9887,116461,INV-0009887,2024-04-07,Minor,Sample Handling,Open,EQMS-2071419,
9888,9005,INV-0009888,2024-07-01,Major,Equipment,Closed,EQMS-7256898,2024-07-22
9889,4933,INV-0009889,2024-04-07,Minor,Supplier,In Progress,EQMS-0890317,
9890,96875,INV-0009890,2026-02-25,Minor,Supplier,In Progress,EQMS-2078169,
9891,89482,INV-0009891,2025-12-16,Major,Sample Handling,Closed,EQMS-3889507,2026-03-13
9892,52091,INV-0009892,2026-01-28,Critical,Equipment,In Progress,EQMS-3421019,
9893,86420,INV-0009893,2024-11-23,Major,Operator,Closed,EQMS-8958091,2025-01-10
9894,97945,INV-0009894,2025-11-20,Major,Equipment,Closed,EQMS-6383466,2025-12-17
9895,87434,INV-0009895,2024-02-14,Minor,Analytical Method,Closed,EQMS-7618050,2024-02-21
9896,111655,INV-0009896,2025-09-23,Minor,Operator,Closed,EQMS-0443433,2025-12-16
9897,5997,INV-0009897,2025-09-11,Minor,Operator,Closed,EQMS-4899036,2025-10-02
9898,105516,INV-0009898,2024-07-20,Major,Analytical Method,In Progress,EQMS-2486607,
9899,41134,INV-0009899,2025-10-14,Minor,Equipment,Closed,EQMS-3626445,2025-12-06
9900,111165,INV-0009900,2024-08-07,Minor,Analytical Method,Closed,EQMS-5206071,2024-08-14
9901,64514,INV-0009901,2025-10-24,Major,Sample Handling,Closed,EQMS-6154799,2025-11-04
9902,83997,INV-0009902,2025-09-08,Major,Sample Handling,Closed,EQMS-8401973,2025-10-10
9903,103420,INV-0009903,2024-12-12,Minor,Unknown,Closed,EQMS-4547257,2024-12-20
9904,80128,INV-0009904,2024-06-01,Minor,Sample Handling,Closed,EQMS-2714922,2024-08-22
9905,15827,INV-0009905,2025-04-22,Major,Analytical Method,Closed,EQMS-4962997,2025-07-13
9906,112768,INV-0009906,2024-07-06,Minor,Specification,Closed,EQMS-9703432,2024-08-16
9907,47852,INV-0009907,2025-09-24,Minor,Unknown,In Progress,EQMS-7633020,
9908,27379,INV-0009908,2024-03-05,Minor,Analytical Method,Closed,EQMS-7032933,2024-05-12
9909,79618,INV-0009909,2025-02-13,Major,Unknown,Closed,EQMS-1917991,2025-03-06
9910,25405,INV-0009910,2024-05-25,Minor,Sample Handling,Closed,EQMS-9970466,2024-06-11
9911,71094,INV-0009911,2024-11-17,Minor,Sample Handling,Closed,EQMS-8638045,2025-01-21
9912,116105,INV-0009912,2025-09-04,Major,Sample Handling,Closed,EQMS-1988021,2025-11-03
9913,108754,INV-0009913,2026-01-15,Minor,Specification,Closed,EQMS-1254295,2026-02-25
9914,74694,INV-0009914,2024-07-03,Major,Analytical Method,Closed,EQMS-8272545,2024-09-19
9915,56385,INV-0009915,2025-09-13,Minor,Analytical Method,Closed,EQMS-6276937,2025-09-24
9916,114392,INV-0009916,2025-03-19,Minor,Unknown,In Progress,EQMS-1329574,
9917,107832,INV-0009917,2024-11-24,Major,Analytical Method,In Progress,EQMS-3504395,
9918,88413,INV-0009918,2024-04-25,Minor,Supplier,Closed,EQMS-3373844,2024-07-21
9919,114829,INV-0009919,2025-02-24,Minor,Equipment,Closed,EQMS-7889080,2025-04-11
9920,12821,INV-0009920,2024-05-12,Minor,Specification,In Progress,EQMS-5700691,
9921,118521,INV-0009921,2024-01-24,Minor,Sample Handling,Closed,EQMS-6087132,2024-04-17
9922,81939,INV-0009922,2024-11-18,Minor,Specification,In Progress,EQMS-3915719,
9923,106488,INV-0009923,2024-07-09,Minor,Supplier,In Progress,EQMS-5826311,
9924,97444,INV-0009924,2024-10-19,Major,Supplier,Open,EQMS-1221638,
9925,2936,INV-0009925,2025-01-09,Major,Specification,In Progress,EQMS-6217600,
9926,12050,INV-0009926,2025-01-08,Minor,Supplier,Closed,EQMS-3289431,2025-03-04
9927,87103,INV-0009927,2026-03-18,Minor,Supplier,In Progress,EQMS-2996292,
9928,65967,INV-0009928,2024-01-08,Minor,Analytical Method,Open,EQMS-7357218,
9929,90945,INV-0009929,2024-12-29,Minor,Unknown,In Progress,EQMS-4070442,
9930,83345,INV-0009930,2025-08-25,Minor,Operator,Closed,EQMS-1744423,2025-10-11
9931,60389,INV-0009931,2024-09-04,Minor,Supplier,Closed,EQMS-8840960,2024-11-10
9932,9408,INV-0009932,2025-01-08,Critical,Specification,Closed,EQMS-9460159,2025-04-06
9933,44674,INV-0009933,2025-06-03,Major,Operator,Closed,EQMS-4754432,2025-07-05
9934,107685,INV-0009934,2025-01-30,Minor,Unknown,Closed,EQMS-4388933,2025-04-11
9935,68419,INV-0009935,2026-01-15,Minor,Unknown,Closed,EQMS-7879512,2026-03-22
9936,67615,INV-0009936,2026-01-23,Minor,Sample Handling,Closed,EQMS-9321036,2026-03-17
9937,55025,INV-0009937,2025-09-06,Minor,Sample Handling,Closed,EQMS-4638925,2025-10-11
9938,12629,INV-0009938,2024-04-23,Minor,Sample Handling,Closed,EQMS-7802287,2024-07-17
9939,80923,INV-0009939,2024-07-21,Major,Unknown,Closed,EQMS-6110194,2024-08-22
9940,607,INV-0009940,2024-09-13,Minor,Sample Handling,Closed,EQMS-0425362,2024-10-24
9941,57527,INV-0009941,2025-04-24,Minor,Operator,Closed,EQMS-7234892,2025-06-12
9942,39799,INV-0009942,2025-12-18,Minor,Sample Handling,Closed,EQMS-1252139,2026-01-19
9943,32443,INV-0009943,2025-07-11,Minor,Specification,Closed,EQMS-8866863,2025-09-23
9944,44896,INV-0009944,2024-09-10,Minor,Equipment,In Progress,EQMS-3256450,
9945,86025,INV-0009945,2024-07-16,Minor,Operator,Open,EQMS-1502668,
9946,73620,INV-0009946,2026-01-11,Minor,Sample Handling,In Progress,EQMS-6787610,
9947,72133,INV-0009947,2026-02-25,Minor,Supplier,Closed,EQMS-9069407,2026-05-07
9948,73874,INV-0009948,2024-02-13,Major,Supplier,In Progress,EQMS-5085868,
9949,65962,INV-0009949,2025-03-25,Minor,Equipment,Closed,EQMS-3774272,2025-04-03
9950,50037,INV-0009950,2024-06-07,Minor,Supplier,Closed,EQMS-3994103,2024-08-23
9951,31521,INV-0009951,2024-08-18,Minor,Unknown,Closed,EQMS-2641764,2024-10-20
9952,36044,INV-0009952,2025-09-06,Critical,Sample Handling,Closed,EQMS-6280447,2025-10-23
9953,106056,INV-0009953,2024-03-06,Minor,Equipment,Open,EQMS-1579272,
9954,75033,INV-0009954,2025-02-15,Minor,Analytical Method,Open,EQMS-3716526,
9955,46130,INV-0009955,2025-03-14,Minor,Analytical Method,Closed,EQMS-6152084,2025-05-19
9956,37420,INV-0009956,2024-03-31,Major,Unknown,In Progress,EQMS-2546000,
9957,39517,INV-0009957,2025-07-21,Minor,Equipment,Closed,EQMS-6862871,2025-09-15
9958,96955,INV-0009958,2024-12-23,Minor,Specification,Open,EQMS-4578895,
9959,39288,INV-0009959,2025-06-29,Major,Sample Handling,Closed,EQMS-5197951,2025-07-07
9960,16798,INV-0009960,2024-10-21,Minor,Specification,Closed,EQMS-4567467,2025-01-05
9961,59895,INV-0009961,2024-03-27,Major,Supplier,In Progress,EQMS-7654771,
9962,68630,INV-0009962,2025-04-07,Minor,Analytical Method,Open,EQMS-4531287,
9963,83602,INV-0009963,2025-02-03,Minor,Analytical Method,In Progress,EQMS-3500918,
9964,97412,INV-0009964,2025-06-13,Major,Supplier,Closed,EQMS-3537339,2025-08-29
9965,69927,INV-0009965,2024-01-21,Minor,Analytical Method,Open,EQMS-7471312,
9966,76350,INV-0009966,2025-02-06,Minor,Analytical Method,In Progress,EQMS-6563353,
9967,92507,INV-0009967,2024-10-06,Major,Operator,In Progress,EQMS-6796789,
9968,113220,INV-0009968,2024-11-19,Minor,Operator,In Progress,EQMS-0808808,
9969,44808,INV-0009969,2025-08-23,Minor,Sample Handling,In Progress,EQMS-6497939,
9970,43087,INV-0009970,2024-09-14,Minor,Unknown,Closed,EQMS-4297000,2024-11-28
9971,86264,INV-0009971,2025-11-30,Minor,Supplier,Open,EQMS-5017783,
9972,457,INV-0009972,2025-06-25,Minor,Equipment,Open,EQMS-3722733,
9973,45739,INV-0009973,2024-09-19,Minor,Analytical Method,Open,EQMS-3773320,
9974,64100,INV-0009974,2026-02-07,Minor,Unknown,Closed,EQMS-5992880,2026-02-26
9975,109588,INV-0009975,2025-12-29,Major,Analytical Method,Open,EQMS-5069788,
9976,100615,INV-0009976,2024-03-11,Minor,Supplier,In Progress,EQMS-7707543,
9977,67141,INV-0009977,2025-02-17,Minor,Operator,Closed,EQMS-5161294,2025-04-27
9978,85828,INV-0009978,2024-08-30,Minor,Equipment,Closed,EQMS-4068286,2024-11-04
9979,12792,INV-0009979,2024-03-25,Minor,Sample Handling,Closed,EQMS-9448179,2024-06-13
9980,39146,INV-0009980,2024-03-29,Major,Sample Handling,In Progress,EQMS-6236041,
9981,87389,INV-0009981,2024-10-19,Minor,Specification,Closed,EQMS-0698265,2024-12-10
9982,73615,INV-0009982,2024-09-19,Major,Supplier,In Progress,EQMS-1653960,
9983,62873,INV-0009983,2025-04-14,Major,Operator,Closed,EQMS-4527537,2025-06-13
9984,35343,INV-0009984,2024-09-08,Critical,Sample Handling,Closed,EQMS-9473236,2024-09-20
9985,540,INV-0009985,2026-01-23,Major,Operator,Closed,EQMS-5148600,2026-03-18
9986,49602,INV-0009986,2025-11-28,Major,Operator,Open,EQMS-0511295,
9987,106440,INV-0009987,2025-10-30,Major,Unknown,Closed,EQMS-3549820,2025-12-15
9988,41227,INV-0009988,2025-10-19,Minor,Unknown,In Progress,EQMS-2444816,
9989,45045,INV-0009989,2024-08-09,Minor,Unknown,Closed,EQMS-5859311,2024-10-30
9990,36732,INV-0009990,2024-11-16,Major,Supplier,In Progress,EQMS-2423213,
9991,30387,INV-0009991,2024-12-17,Major,Operator,Closed,EQMS-5617106,2024-12-26
9992,87378,INV-0009992,2025-04-24,Minor,Specification,Closed,EQMS-0717396,2025-05-09
9993,26735,INV-0009993,2024-08-01,Major,Specification,Closed,EQMS-6849719,2024-08-16
9994,55598,INV-0009994,2024-09-05,Critical,Unknown,Closed,EQMS-1165980,2024-09-21
9995,39259,INV-0009995,2024-08-13,Major,Specification,Closed,EQMS-8410565,2024-10-01
9996,49857,INV-0009996,2024-10-20,Minor,Unknown,Closed,EQMS-5965211,2025-01-05
9997,29690,INV-0009997,2024-09-24,Major,Analytical Method,Closed,EQMS-7940653,2024-11-22
9998,36769,INV-0009998,2024-03-21,Major,Specification,Closed,EQMS-7402026,2024-06-01
9999,34828,INV-0009999,2025-05-01,Minor,Unknown,Closed,EQMS-1559764,2025-07-22
10000,86519,INV-0010000,2025-01-24,Critical,Operator,In Progress,EQMS-0076586,
10001,49249,INV-0010001,2025-02-13,Critical,Supplier,Open,EQMS-5828119,
10002,10541,INV-0010002,2025-10-12,Minor,Supplier,Closed,EQMS-7187698,2025-11-24
10003,33791,INV-0010003,2024-09-11,Critical,Equipment,Closed,EQMS-4638030,2024-11-11
10004,28892,INV-0010004,2025-10-13,Major,Sample Handling,Open,EQMS-2859250,
10005,63850,INV-0010005,2024-09-19,Minor,Equipment,In Progress,EQMS-4907047,
10006,56228,INV-0010006,2025-06-07,Critical,Unknown,Closed,EQMS-8863302,2025-07-18
10007,90558,INV-0010007,2024-11-06,Major,Analytical Method,Closed,EQMS-3877187,2024-11-17
10008,70919,INV-0010008,2025-03-05,Major,Equipment,Closed,EQMS-4672913,2025-05-26
10009,85192,INV-0010009,2024-06-12,Minor,Unknown,In Progress,EQMS-2499178,
10010,101778,INV-0010010,2026-02-14,Major,Equipment,Closed,EQMS-8192725,2026-05-14
10011,14126,INV-0010011,2024-05-21,Major,Operator,Open,EQMS-3520857,
10012,77745,INV-0010012,2024-03-13,Minor,Analytical Method,Closed,EQMS-3809821,2024-06-09
10013,110479,INV-0010013,2025-04-14,Major,Analytical Method,Closed,EQMS-0587930,2025-05-12
10014,10597,INV-0010014,2024-11-13,Minor,Analytical Method,Closed,EQMS-2635148,2025-01-11
10015,42670,INV-0010015,2025-12-11,Major,Operator,In Progress,EQMS-5101361,
10016,65306,INV-0010016,2025-04-19,Minor,Sample Handling,Open,EQMS-0181507,
10017,26363,INV-0010017,2025-07-16,Minor,Equipment,In Progress,EQMS-5916522,
10018,89125,INV-0010018,2025-01-20,Minor,Sample Handling,Closed,EQMS-3329881,2025-02-18
10019,101590,INV-0010019,2024-03-18,Minor,Equipment,Closed,EQMS-2977181,2024-05-10
10020,92324,INV-0010020,2025-04-21,Critical,Supplier,Closed,EQMS-6596170,2025-06-10
10021,101327,INV-0010021,2025-05-06,Minor,Analytical Method,Open,EQMS-4675802,
10022,80106,INV-0010022,2025-12-20,Minor,Supplier,Closed,EQMS-9479163,2026-02-05
10023,50562,INV-0010023,2026-02-25,Minor,Operator,Open,EQMS-7616909,
10024,53693,INV-0010024,2025-06-28,Major,Sample Handling,In Progress,EQMS-9836436,
10025,108644,INV-0010025,2025-06-20,Major,Specification,Closed,EQMS-4327315,2025-09-05
10026,24271,INV-0010026,2026-03-28,Minor,Unknown,Closed,EQMS-3454068,2026-05-10
10027,86100,INV-0010027,2024-04-03,Major,Supplier,In Progress,EQMS-9755398,
10028,118467,INV-0010028,2024-12-01,Minor,Analytical Method,Closed,EQMS-0069256,2025-01-20
10029,111890,INV-0010029,2025-04-02,Major,Supplier,Closed,EQMS-3509981,2025-04-14
10030,111598,INV-0010030,2025-02-22,Major,Sample Handling,Closed,EQMS-1568975,2025-03-27
10031,35591,INV-0010031,2025-01-15,Major,Specification,In Progress,EQMS-7143020,
10032,109227,INV-0010032,2025-05-29,Minor,Sample Handling,Closed,EQMS-4051281,2025-08-14
10033,92084,INV-0010033,2024-03-10,Major,Operator,Closed,EQMS-6528314,2024-05-02
10034,45730,INV-0010034,2025-02-18,Major,Operator,Closed,EQMS-9153159,2025-04-27
10035,84507,INV-0010035,2024-04-29,Minor,Equipment,In Progress,EQMS-5567513,
10036,64951,INV-0010036,2025-05-23,Major,Operator,In Progress,EQMS-4735906,
10037,77734,INV-0010037,2025-12-15,Major,Equipment,Closed,EQMS-4803973,2026-02-16
10038,16484,INV-0010038,2025-12-30,Minor,Supplier,Closed,EQMS-9162115,2026-02-03
10039,14526,INV-0010039,2024-12-21,Major,Supplier,Closed,EQMS-0397015,2025-02-17
10040,95932,INV-0010040,2025-12-27,Minor,Operator,Closed,EQMS-1176136,2026-01-14
10041,112086,INV-0010041,2025-12-18,Major,Unknown,Open,EQMS-3776959,
10042,107063,INV-0010042,2024-07-23,Minor,Operator,Closed,EQMS-3476922,2024-09-21
10043,40574,INV-0010043,2024-05-20,Major,Specification,Closed,EQMS-2803184,2024-07-26
10044,82675,INV-0010044,2025-11-05,Minor,Equipment,Closed,EQMS-4156431,2025-12-06
10045,15432,INV-0010045,2024-01-18,Major,Supplier,Closed,EQMS-4071296,2024-01-23
10046,18870,INV-0010046,2026-02-18,Minor,Specification,Closed,EQMS-8542069,2026-03-23
10047,101797,INV-0010047,2024-12-15,Minor,Equipment,Closed,EQMS-5156931,2025-01-16
10048,30850,INV-0010048,2025-12-04,Major,Supplier,Closed,EQMS-0628282,2026-01-04
10049,106320,INV-0010049,2025-02-01,Minor,Analytical Method,Closed,EQMS-2998835,2025-04-13
10050,18769,INV-0010050,2025-02-25,Major,Analytical Method,Closed,EQMS-4321297,2025-03-03
10051,61954,INV-0010051,2025-01-13,Minor,Sample Handling,Closed,EQMS-1720064,2025-03-24
10052,39545,INV-0010052,2025-09-18,Major,Equipment,Closed,EQMS-1488441,2025-10-31
10053,4890,INV-0010053,2025-04-07,Major,Unknown,Closed,EQMS-6115982,2025-05-11
10054,115837,INV-0010054,2025-04-17,Critical,Supplier,In Progress,EQMS-0420549,
10055,22936,INV-0010055,2025-04-01,Minor,Equipment,Open,EQMS-0481424,
10056,61763,INV-0010056,2025-09-27,Major,Specification,Closed,EQMS-2237850,2025-12-24
10057,98209,INV-0010057,2025-12-19,Minor,Operator,Closed,EQMS-8688471,2026-01-26
10058,41736,INV-0010058,2024-10-10,Minor,Equipment,Closed,EQMS-3534135,2024-11-19
10059,9608,INV-0010059,2024-09-30,Minor,Unknown,Open,EQMS-3071938,
10060,107029,INV-0010060,2024-05-05,Major,Specification,Closed,EQMS-6447442,2024-06-12
10061,50303,INV-0010061,2025-12-05,Minor,Specification,In Progress,EQMS-4502945,
10062,70831,INV-0010062,2025-04-02,Major,Equipment,Closed,EQMS-0666645,2025-05-28
10063,109282,INV-0010063,2024-12-14,Minor,Specification,In Progress,EQMS-7116409,
10064,102151,INV-0010064,2025-03-20,Major,Specification,Closed,EQMS-0394742,2025-05-25
10065,103099,INV-0010065,2026-01-10,Critical,Sample Handling,Closed,EQMS-4183835,2026-02-04
10066,25006,INV-0010066,2025-08-22,Minor,Unknown,Closed,EQMS-6581130,2025-09-28
10067,40316,INV-0010067,2024-08-14,Critical,Sample Handling,Closed,EQMS-9177552,2024-09-10
10068,63009,INV-0010068,2025-03-31,Minor,Unknown,In Progress,EQMS-3424614,
10069,63496,INV-0010069,2025-08-23,Minor,Analytical Method,In Progress,EQMS-0245015,
10070,108003,INV-0010070,2024-12-05,Critical,Equipment,Closed,EQMS-3896270,2025-01-01
10071,119662,INV-0010071,2024-11-29,Minor,Analytical Method,Closed,EQMS-1792853,2025-01-08
10072,18342,INV-0010072,2024-12-13,Minor,Supplier,Closed,EQMS-0887549,2025-01-13
10073,24220,INV-0010073,2025-12-03,Minor,Equipment,Open,EQMS-4230402,
10074,11888,INV-0010074,2025-06-30,Minor,Unknown,Closed,EQMS-5158255,2025-08-17
10075,73001,INV-0010075,2025-06-19,Major,Operator,In Progress,EQMS-2851390,
10076,18347,INV-0010076,2026-03-16,Major,Analytical Method,Closed,EQMS-6875003,2026-06-06
10077,69825,INV-0010077,2024-07-31,Minor,Supplier,In Progress,EQMS-7236269,
10078,69326,INV-0010078,2025-07-06,Minor,Sample Handling,Open,EQMS-1102566,
10079,111039,INV-0010079,2024-01-07,Minor,Specification,Closed,EQMS-4192839,2024-01-17
