complaint_id,material_id,supplier_id,complaint_number,complaint_type,severity,opened_date,status
6033,63,67,CMP-006033,Documentation,Major,2025-11-30,Closed
6034,167,118,CMP-006034,Contamination,Minor,2025-05-06,Closed
6035,240,65,CMP-006035,Performance,Minor,2025-06-19,Closed
6036,290,41,CMP-006036,Appearance,Minor,2025-02-01,Closed
6037,27,33,CMP-006037,Packaging,Major,2024-03-24,Closed
6038,50,4,CMP-006038,Appearance,Minor,2025-07-01,Open
6039,106,91,CMP-006039,Performance,Minor,2024-03-01,Closed
6040,68,38,CMP-006040,Contamination,Critical,2024-06-14,Open
6041,248,119,CMP-006041,Contamination,Minor,2026-02-06,Closed
6042,196,118,CMP-006042,Documentation,Minor,2025-11-29,Closed
6043,38,2,CMP-006043,Packaging,Minor,2025-02-24,Closed
6044,146,44,CMP-006044,Contamination,Major,2025-07-17,Closed
6045,73,112,CMP-006045,Performance,Critical,2024-11-24,Closed
6046,133,72,CMP-006046,Contamination,Critical,2024-06-04,Closed
6047,265,91,CMP-006047,Packaging,Minor,2024-03-07,Open
6048,67,25,CMP-006048,Packaging,Minor,2026-04-20,Closed
6049,274,89,CMP-006049,Packaging,Minor,2025-02-21,Open
6050,98,83,CMP-006050,Contamination,Minor,2024-02-01,Closed
6051,181,58,CMP-006051,Contamination,Major,2024-12-10,Closed
6052,20,8,CMP-006052,Documentation,Minor,2024-10-16,Open
6053,222,31,CMP-006053,Packaging,Minor,2025-03-07,Closed
6054,98,59,CMP-006054,Performance,Major,2024-01-13,Closed
6055,202,98,CMP-006055,Packaging,Minor,2024-06-01,Closed
6056,103,52,CMP-006056,Documentation,Minor,2024-03-27,Closed
6057,259,108,CMP-006057,Appearance,Major,2025-05-27,Open
6058,5,85,CMP-006058,Appearance,Major,2024-09-15,Closed
6059,25,68,CMP-006059,Documentation,Minor,2024-03-17,Closed
6060,26,6,CMP-006060,Documentation,Major,2024-10-23,Closed
6061,241,85,CMP-006061,Documentation,Major,2024-09-22,Closed
6062,230,68,CMP-006062,Documentation,Major,2024-06-07,Closed
6063,245,107,CMP-006063,Performance,Minor,2024-12-02,Closed
6064,258,22,CMP-006064,Contamination,Major,2026-01-28,Open
6065,279,69,CMP-006065,Appearance,Major,2024-06-21,Open
6066,279,39,CMP-006066,Performance,Major,2026-03-10,Closed
6067,109,83,CMP-006067,Contamination,Minor,2025-03-16,Closed
6068,228,52,CMP-006068,Contamination,Minor,2025-01-29,Closed
6069,152,51,CMP-006069,Documentation,Minor,2025-01-04,Closed
6070,157,61,CMP-006070,Documentation,Minor,2024-04-21,Closed
6071,85,38,CMP-006071,Performance,Major,2024-11-13,Closed
6072,155,73,CMP-006072,Appearance,Major,2025-06-30,Closed
6073,77,111,CMP-006073,Contamination,Critical,2024-09-06,Closed
6074,6,40,CMP-006074,Appearance,Minor,2024-02-12,Closed
6075,199,84,CMP-006075,Packaging,Major,2024-05-17,Closed
6076,218,20,CMP-006076,Performance,Minor,2026-04-20,Open
6077,290,79,CMP-006077,Documentation,Minor,2025-06-08,Closed
6078,291,112,CMP-006078,Performance,Major,2024-06-28,Open
6079,246,24,CMP-006079,Appearance,Minor,2025-04-23,Open
6080,4,79,CMP-006080,Packaging,Minor,2025-01-30,Closed
6081,251,112,CMP-006081,Contamination,Minor,2024-11-25,Closed
6082,159,86,CMP-006082,Contamination,Minor,2024-08-15,Open
6083,184,42,CMP-006083,Packaging,Major,2025-10-01,Open
6084,87,97,CMP-006084,Performance,Minor,2025-05-07,Closed
6085,112,79,CMP-006085,Packaging,Major,2026-02-02,Closed
6086,85,71,CMP-006086,Contamination,Critical,2025-10-07,Closed
6087,21,16,CMP-006087,Performance,Major,2024-02-21,Closed
6088,36,67,CMP-006088,Packaging,Minor,2024-04-08,Closed
6089,158,107,CMP-006089,Packaging,Major,2026-03-14,Closed
6090,292,79,CMP-006090,Performance,Major,2024-12-10,Closed
6091,257,117,CMP-006091,Performance,Minor,2024-04-06,Closed
6092,88,80,CMP-006092,Documentation,Minor,2025-03-25,Closed
6093,206,35,CMP-006093,Performance,Major,2025-04-30,Closed
6094,249,62,CMP-006094,Contamination,Minor,2025-11-14,Open
6095,73,6,CMP-006095,Documentation,Minor,2025-07-02,Closed
6096,219,105,CMP-006096,Documentation,Minor,2026-01-03,Closed
6097,128,48,CMP-006097,Documentation,Minor,2025-09-11,Closed
6098,65,38,CMP-006098,Documentation,Minor,2025-11-20,Open
6099,19,116,CMP-006099,Packaging,Minor,2026-01-06,Closed
6100,160,111,CMP-006100,Packaging,Major,2026-04-29,Closed
6101,245,105,CMP-006101,Contamination,Minor,2024-04-06,Closed
6102,151,71,CMP-006102,Documentation,Minor,2025-02-15,Closed
6103,8,65,CMP-006103,Appearance,Critical,2025-10-20,Closed
6104,228,20,CMP-006104,Contamination,Minor,2024-08-24,Closed
6105,86,68,CMP-006105,Packaging,Minor,2025-03-24,Closed
6106,240,50,CMP-006106,Packaging,Major,2024-09-24,Closed
6107,254,45,CMP-006107,Documentation,Minor,2025-11-27,Closed
6108,221,63,CMP-006108,Documentation,Critical,2025-09-22,Closed
6109,93,92,CMP-006109,Packaging,Major,2025-04-07,Closed
6110,43,28,CMP-006110,Appearance,Major,2025-11-22,Open
6111,68,30,CMP-006111,Packaging,Major,2025-09-20,Closed
6112,61,77,CMP-006112,Packaging,Major,2024-07-14,Open
6113,244,15,CMP-006113,Documentation,Minor,2024-08-18,Closed
6114,187,57,CMP-006114,Appearance,Minor,2026-02-21,Closed
6115,281,43,CMP-006115,Appearance,Minor,2024-04-29,Closed
6116,166,91,CMP-006116,Packaging,Minor,2025-04-05,Closed
6117,290,57,CMP-006117,Contamination,Major,2025-12-11,Closed
6118,168,69,CMP-006118,Packaging,Major,2025-11-23,Closed
6119,151,92,CMP-006119,Appearance,Minor,2024-11-28,Closed
6120,252,87,CMP-006120,Performance,Critical,2025-07-28,Closed
6121,39,45,CMP-006121,Appearance,Minor,2024-01-13,Closed
6122,177,25,CMP-006122,Documentation,Major,2024-09-11,Closed
6123,213,50,CMP-006123,Documentation,Minor,2024-04-30,Closed
6124,129,63,CMP-006124,Documentation,Major,2024-09-18,Open
6125,231,66,CMP-006125,Performance,Minor,2024-08-22,Open
6126,195,43,CMP-006126,Packaging,Minor,2024-08-23,Closed
6127,240,58,CMP-006127,Contamination,Major,2026-02-27,Closed
6128,18,79,CMP-006128,Appearance,Critical,2024-05-24,Closed
6129,14,28,CMP-006129,Performance,Minor,2025-01-19,Open
6130,223,103,CMP-006130,Documentation,Major,2025-02-23,Closed
6131,270,118,CMP-006131,Appearance,Minor,2024-11-28,Closed
6132,232,110,CMP-006132,Appearance,Minor,2024-08-23,Closed
6133,90,53,CMP-006133,Packaging,Minor,2025-03-24,Closed
6134,51,43,CMP-006134,Appearance,Major,2026-01-02,Closed
6135,160,43,CMP-006135,Contamination,Minor,2024-11-21,Closed
6136,181,83,CMP-006136,Performance,Critical,2024-06-25,Closed
6137,278,57,CMP-006137,Contamination,Major,2024-04-29,Closed
6138,150,88,CMP-006138,Documentation,Minor,2025-04-30,Closed
6139,44,45,CMP-006139,Packaging,Minor,2025-02-18,Closed
6140,184,64,CMP-006140,Performance,Major,2025-11-19,Open
6141,263,73,CMP-006141,Contamination,Minor,2024-12-07,Closed
6142,265,68,CMP-006142,Appearance,Minor,2026-02-18,Open
6143,123,71,CMP-006143,Contamination,Critical,2024-08-24,Closed
6144,291,103,CMP-006144,Documentation,Minor,2025-12-25,Closed
6145,198,48,CMP-006145,Appearance,Minor,2026-04-23,Closed
6146,23,28,CMP-006146,Appearance,Minor,2025-02-15,Closed
6147,111,67,CMP-006147,Performance,Major,2024-07-02,Open
6148,175,76,CMP-006148,Documentation,Major,2025-03-09,Closed
6149,278,59,CMP-006149,Performance,Minor,2024-12-23,Closed
6150,261,35,CMP-006150,Performance,Critical,2025-04-25,Closed
6151,296,76,CMP-006151,Appearance,Major,2024-04-28,Open
6152,196,10,CMP-006152,Contamination,Minor,2026-02-18,Closed
6153,199,119,CMP-006153,Contamination,Minor,2025-02-14,Closed
6154,166,99,CMP-006154,Appearance,Minor,2025-01-25,Closed
6155,33,47,CMP-006155,Performance,Major,2024-03-15,Closed
6156,104,9,CMP-006156,Appearance,Major,2024-10-30,Closed
6157,172,40,CMP-006157,Performance,Minor,2024-06-22,Open
6158,260,31,CMP-006158,Packaging,Critical,2024-03-05,Closed
6159,32,78,CMP-006159,Documentation,Major,2024-06-30,Open
6160,266,67,CMP-006160,Appearance,Minor,2024-07-10,Closed
6161,109,8,CMP-006161,Performance,Minor,2024-09-03,Closed
6162,300,82,CMP-006162,Contamination,Major,2025-04-25,Closed
6163,91,7,CMP-006163,Appearance,Critical,2026-03-04,Closed
6164,286,62,CMP-006164,Performance,Major,2025-10-24,Closed
6165,12,119,CMP-006165,Performance,Critical,2025-11-02,Closed
6166,207,36,CMP-006166,Contamination,Major,2024-01-15,Closed
6167,236,69,CMP-006167,Documentation,Minor,2025-01-07,Closed
6168,297,29,CMP-006168,Documentation,Major,2025-06-09,Closed
6169,199,30,CMP-006169,Documentation,Major,2026-03-26,Closed
6170,21,22,CMP-006170,Appearance,Minor,2025-04-02,Closed
6171,245,38,CMP-006171,Packaging,Minor,2024-01-06,Open
6172,39,27,CMP-006172,Performance,Minor,2025-02-20,Open
6173,10,28,CMP-006173,Performance,Major,2026-02-19,Closed
6174,114,53,CMP-006174,Documentation,Major,2024-03-03,Closed
6175,129,60,CMP-006175,Appearance,Major,2025-01-01,Open
6176,46,40,CMP-006176,Appearance,Minor,2024-08-16,Closed
6177,131,46,CMP-006177,Packaging,Minor,2025-01-15,Closed
6178,144,16,CMP-006178,Appearance,Critical,2025-08-19,Closed
6179,133,81,CMP-006179,Performance,Minor,2024-07-14,Open
6180,163,65,CMP-006180,Contamination,Minor,2024-07-14,Closed
6181,132,63,CMP-006181,Documentation,Minor,2026-01-13,Closed
6182,269,81,CMP-006182,Documentation,Major,2025-01-24,Closed
6183,69,4,CMP-006183,Performance,Major,2025-08-24,Closed
6184,27,48,CMP-006184,Packaging,Minor,2025-10-16,Open
6185,39,108,CMP-006185,Packaging,Major,2025-01-12,Open
6186,282,101,CMP-006186,Appearance,Minor,2024-12-05,Closed
6187,262,76,CMP-006187,Documentation,Minor,2024-01-11,Closed
6188,26,41,CMP-006188,Packaging,Minor,2025-10-04,Open
6189,159,95,CMP-006189,Contamination,Minor,2024-05-18,Closed
6190,14,46,CMP-006190,Performance,Major,2024-02-17,Closed
6191,91,74,CMP-006191,Packaging,Major,2024-01-04,Closed
6192,109,4,CMP-006192,Performance,Major,2024-04-06,Open
6193,269,33,CMP-006193,Appearance,Major,2025-06-12,Open
6194,208,120,CMP-006194,Documentation,Major,2026-02-18,Closed
6195,161,39,CMP-006195,Packaging,Major,2025-08-20,Open
6196,103,16,CMP-006196,Performance,Minor,2026-04-19,Closed
6197,73,24,CMP-006197,Performance,Minor,2025-06-15,Closed
6198,250,89,CMP-006198,Contamination,Minor,2024-07-18,Closed
6199,82,83,CMP-006199,Appearance,Major,2025-01-20,Closed
6200,260,53,CMP-006200,Appearance,Minor,2024-10-27,Closed
6201,151,85,CMP-006201,Performance,Minor,2025-05-10,Open
6202,62,108,CMP-006202,Performance,Minor,2026-04-26,Closed
6203,61,64,CMP-006203,Documentation,Minor,2024-11-14,Open
6204,25,13,CMP-006204,Packaging,Major,2024-05-20,Closed
6205,149,109,CMP-006205,Performance,Minor,2025-06-06,Closed
6206,293,93,CMP-006206,Performance,Critical,2024-07-31,Closed
6207,143,35,CMP-006207,Contamination,Major,2024-10-29,Open
6208,239,92,CMP-006208,Packaging,Minor,2025-01-14,Open
6209,53,58,CMP-006209,Appearance,Minor,2026-04-14,Closed
6210,144,103,CMP-006210,Performance,Major,2024-04-06,Closed
6211,182,83,CMP-006211,Contamination,Critical,2024-01-26,Closed
6212,206,117,CMP-006212,Appearance,Minor,2024-06-01,Closed
6213,46,114,CMP-006213,Documentation,Minor,2024-07-28,Closed
6214,9,10,CMP-006214,Packaging,Major,2024-04-15,Closed
6215,234,60,CMP-006215,Appearance,Major,2024-05-30,Closed
6216,101,13,CMP-006216,Appearance,Major,2026-01-11,Closed
6217,299,109,CMP-006217,Appearance,Minor,2024-05-05,Closed
6218,275,44,CMP-006218,Packaging,Major,2026-03-16,Closed
6219,279,7,CMP-006219,Packaging,Critical,2025-02-16,Open
6220,29,36,CMP-006220,Contamination,Minor,2024-08-21,Open
6221,189,13,CMP-006221,Appearance,Major,2024-08-06,Closed
6222,24,18,CMP-006222,Contamination,Major,2025-12-05,Closed
6223,252,19,CMP-006223,Packaging,Minor,2025-11-07,Closed
6224,198,65,CMP-006224,Performance,Minor,2026-01-03,Closed
6225,105,101,CMP-006225,Packaging,Major,2024-09-19,Closed
6226,20,65,CMP-006226,Appearance,Minor,2026-03-13,Closed
6227,206,70,CMP-006227,Contamination,Major,2024-12-11,Open
6228,137,55,CMP-006228,Performance,Minor,2026-03-11,Open
6229,154,49,CMP-006229,Packaging,Minor,2025-05-23,Closed
6230,123,42,CMP-006230,Contamination,Major,2024-09-30,Closed
6231,233,29,CMP-006231,Performance,Minor,2025-03-16,Closed
6232,159,39,CMP-006232,Documentation,Major,2025-08-03,Closed
6233,66,93,CMP-006233,Documentation,Major,2025-04-28,Closed
6234,259,17,CMP-006234,Performance,Major,2025-04-23,Closed
6235,172,1,CMP-006235,Appearance,Critical,2025-05-14,Closed
6236,159,50,CMP-006236,Performance,Minor,2025-03-25,Closed
6237,76,48,CMP-006237,Documentation,Minor,2024-09-25,Closed
6238,182,12,CMP-006238,Appearance,Major,2025-03-08,Closed
6239,268,9,CMP-006239,Appearance,Minor,2025-07-03,Closed
6240,2,104,CMP-006240,Appearance,Minor,2024-08-27,Closed
6241,208,115,CMP-006241,Packaging,Minor,2024-12-02,Open
6242,22,13,CMP-006242,Packaging,Minor,2025-08-05,Open
6243,193,20,CMP-006243,Performance,Minor,2025-11-19,Closed
6244,198,16,CMP-006244,Performance,Critical,2024-06-07,Open
6245,95,93,CMP-006245,Contamination,Major,2024-11-13,Closed
6246,149,43,CMP-006246,Contamination,Minor,2025-09-20,Closed
6247,110,25,CMP-006247,Appearance,Minor,2025-09-02,Open
6248,71,98,CMP-006248,Packaging,Minor,2025-11-14,Closed
6249,146,72,CMP-006249,Packaging,Major,2024-09-30,Closed
6250,134,69,CMP-006250,Contamination,Minor,2025-10-14,Closed
6251,223,104,CMP-006251,Appearance,Minor,2024-04-20,Closed
6252,261,10,CMP-006252,Documentation,Major,2024-07-25,Open
6253,120,50,CMP-006253,Documentation,Major,2025-09-12,Closed
6254,205,90,CMP-006254,Contamination,Minor,2025-07-22,Closed
6255,5,29,CMP-006255,Performance,Minor,2025-01-15,Closed
6256,63,9,CMP-006256,Packaging,Minor,2025-11-06,Closed
6257,141,61,CMP-006257,Performance,Minor,2025-06-19,Closed
6258,83,52,CMP-006258,Performance,Minor,2025-11-28,Open
6259,200,46,CMP-006259,Documentation,Major,2025-07-14,Closed
6260,247,73,CMP-006260,Contamination,Minor,2025-01-31,Open
6261,30,4,CMP-006261,Packaging,Minor,2025-03-05,Closed
6262,167,104,CMP-006262,Documentation,Minor,2024-06-28,Closed
6263,99,63,CMP-006263,Contamination,Major,2024-03-27,Closed
6264,245,51,CMP-006264,Documentation,Minor,2024-08-25,Closed
6265,196,36,CMP-006265,Performance,Minor,2024-05-11,Closed
6266,3,32,CMP-006266,Performance,Major,2024-05-06,Closed
6267,56,13,CMP-006267,Appearance,Major,2024-04-23,Closed
6268,289,120,CMP-006268,Documentation,Major,2025-01-26,Closed
6269,207,16,CMP-006269,Performance,Major,2026-04-24,Closed
6270,46,120,CMP-006270,Appearance,Minor,2025-03-05,Closed
6271,91,40,CMP-006271,Documentation,Major,2026-03-25,Open
6272,195,64,CMP-006272,Appearance,Major,2025-05-13,Open
6273,7,99,CMP-006273,Contamination,Minor,2025-06-15,Open
6274,254,44,CMP-006274,Packaging,Major,2026-01-22,Closed
6275,75,1,CMP-006275,Performance,Minor,2024-08-03,Closed
6276,188,30,CMP-006276,Packaging,Critical,2025-08-19,Open
6277,187,80,CMP-006277,Documentation,Major,2024-07-04,Closed
6278,72,47,CMP-006278,Packaging,Minor,2025-01-28,Closed
6279,94,5,CMP-006279,Documentation,Major,2025-09-05,Open
6280,152,4,CMP-006280,Documentation,Major,2024-04-29,Closed
6281,124,80,CMP-006281,Performance,Major,2025-05-23,Closed
6282,138,58,CMP-006282,Contamination,Minor,2024-09-03,Closed
6283,218,80,CMP-006283,Contamination,Major,2024-12-21,Closed
6284,29,107,CMP-006284,Performance,Major,2024-01-16,Closed
6285,215,71,CMP-006285,Documentation,Minor,2025-02-16,Open
6286,209,101,CMP-006286,Contamination,Critical,2025-05-28,Closed
6287,42,114,CMP-006287,Contamination,Critical,2024-04-05,Closed
6288,23,86,CMP-006288,Packaging,Minor,2025-09-23,Closed
6289,170,101,CMP-006289,Appearance,Minor,2025-07-19,Closed
6290,127,90,CMP-006290,Documentation,Minor,2024-04-18,Closed
6291,190,82,CMP-006291,Performance,Major,2025-03-11,Closed
6292,19,111,CMP-006292,Contamination,Major,2025-05-26,Closed
6293,195,3,CMP-006293,Packaging,Minor,2024-10-25,Closed
6294,199,109,CMP-006294,Performance,Major,2025-11-13,Closed
6295,161,112,CMP-006295,Documentation,Minor,2024-08-05,Closed
6296,83,79,CMP-006296,Documentation,Minor,2024-09-25,Closed
6297,132,106,CMP-006297,Performance,Major,2024-03-21,Open
6298,2,96,CMP-006298,Documentation,Minor,2024-12-19,Closed
6299,56,114,CMP-006299,Appearance,Minor,2026-04-23,Closed
6300,18,52,CMP-006300,Contamination,Minor,2025-03-27,Open
6301,237,60,CMP-006301,Documentation,Minor,2025-10-22,Closed
6302,42,90,CMP-006302,Contamination,Critical,2025-10-29,Closed
6303,24,13,CMP-006303,Packaging,Minor,2026-03-06,Closed
6304,127,27,CMP-006304,Packaging,Major,2024-02-15,Open
6305,130,76,CMP-006305,Documentation,Minor,2024-01-23,Closed
6306,73,120,CMP-006306,Packaging,Minor,2026-03-08,Closed
6307,45,30,CMP-006307,Documentation,Major,2026-04-23,Closed
6308,61,58,CMP-006308,Appearance,Major,2024-06-18,Closed
6309,204,102,CMP-006309,Appearance,Minor,2026-04-07,Closed
6310,261,71,CMP-006310,Performance,Minor,2025-07-12,Closed
6311,146,37,CMP-006311,Documentation,Major,2026-03-18,Closed
6312,181,5,CMP-006312,Documentation,Major,2025-07-09,Closed
6313,172,64,CMP-006313,Documentation,Minor,2024-02-02,Open
6314,181,3,CMP-006314,Documentation,Major,2024-12-18,Closed
6315,121,5,CMP-006315,Contamination,Minor,2026-02-10,Closed
6316,50,65,CMP-006316,Appearance,Major,2024-06-07,Closed
6317,141,71,CMP-006317,Packaging,Minor,2025-11-29,Closed
6318,78,2,CMP-006318,Packaging,Minor,2026-01-30,Closed
6319,238,41,CMP-006319,Documentation,Major,2026-03-26,Closed
6320,32,11,CMP-006320,Contamination,Minor,2025-08-09,Closed
6321,108,69,CMP-006321,Performance,Minor,2024-05-03,Closed
6322,173,100,CMP-006322,Performance,Minor,2025-09-23,Closed
6323,209,43,CMP-006323,Documentation,Minor,2025-11-22,Closed
6324,156,61,CMP-006324,Performance,Major,2024-09-13,Closed
6325,22,6,CMP-006325,Performance,Minor,2024-02-21,Closed
6326,152,116,CMP-006326,Performance,Major,2024-09-15,Closed
6327,112,76,CMP-006327,Packaging,Minor,2026-01-31,Closed
6328,297,60,CMP-006328,Documentation,Major,2025-11-05,Open
6329,240,38,CMP-006329,Documentation,Minor,2024-09-21,Closed
6330,127,56,CMP-006330,Performance,Major,2025-09-12,Closed
6331,137,13,CMP-006331,Packaging,Critical,2024-05-04,Closed
6332,60,92,CMP-006332,Packaging,Major,2024-09-05,Closed
6333,206,101,CMP-006333,Documentation,Minor,2025-11-19,Closed
6334,73,9,CMP-006334,Contamination,Minor,2024-06-05,Open
6335,268,81,CMP-006335,Documentation,Minor,2025-11-25,Closed
6336,88,95,CMP-006336,Performance,Minor,2024-11-23,Closed
6337,273,117,CMP-006337,Performance,Minor,2024-09-09,Closed
6338,29,104,CMP-006338,Documentation,Minor,2024-04-20,Closed
6339,114,34,CMP-006339,Performance,Minor,2026-02-06,Closed
6340,105,117,CMP-006340,Performance,Major,2025-06-13,Closed
6341,199,115,CMP-006341,Appearance,Critical,2025-10-09,Closed
6342,97,83,CMP-006342,Appearance,Minor,2025-07-23,Closed
6343,120,77,CMP-006343,Contamination,Major,2025-08-24,Closed
6344,142,59,CMP-006344,Packaging,Minor,2025-05-18,Closed
6345,70,17,CMP-006345,Performance,Major,2024-11-11,Closed
6346,22,6,CMP-006346,Appearance,Minor,2025-01-08,Open
6347,91,112,CMP-006347,Contamination,Minor,2025-04-02,Closed
6348,176,106,CMP-006348,Packaging,Major,2024-07-19,Closed
6349,290,14,CMP-006349,Documentation,Major,2025-06-04,Closed
6350,158,10,CMP-006350,Appearance,Minor,2024-11-21,Closed
6351,235,114,CMP-006351,Contamination,Critical,2024-07-16,Closed
6352,125,20,CMP-006352,Packaging,Major,2024-07-27,Closed
6353,42,104,CMP-006353,Performance,Major,2024-12-27,Open
6354,68,16,CMP-006354,Performance,Critical,2024-04-17,Closed
6355,183,91,CMP-006355,Documentation,Critical,2025-12-15,Closed
6356,152,26,CMP-006356,Documentation,Critical,2026-04-02,Open
6357,175,81,CMP-006357,Packaging,Major,2024-09-10,Open
6358,26,27,CMP-006358,Packaging,Minor,2025-03-09,Open
6359,108,65,CMP-006359,Performance,Major,2025-06-23,Open
6360,246,76,CMP-006360,Contamination,Major,2025-05-02,Closed
6361,189,10,CMP-006361,Packaging,Minor,2025-06-23,Open
6362,35,82,CMP-006362,Performance,Minor,2025-05-14,Closed
6363,218,91,CMP-006363,Contamination,Minor,2024-03-23,Closed
6364,88,77,CMP-006364,Performance,Minor,2024-12-28,Closed
6365,229,50,CMP-006365,Performance,Major,2024-02-13,Open
6366,77,98,CMP-006366,Documentation,Major,2025-11-17,Closed
6367,121,28,CMP-006367,Contamination,Minor,2025-02-16,Closed
6368,274,47,CMP-006368,Appearance,Major,2025-03-31,Open
6369,197,58,CMP-006369,Appearance,Major,2025-12-07,Open
6370,38,64,CMP-006370,Documentation,Minor,2026-04-24,Closed
6371,173,112,CMP-006371,Appearance,Minor,2026-01-31,Closed
6372,131,30,CMP-006372,Performance,Minor,2024-01-30,Closed
6373,180,25,CMP-006373,Packaging,Minor,2024-11-25,Closed
6374,35,115,CMP-006374,Documentation,Minor,2024-06-03,Closed
6375,80,91,CMP-006375,Contamination,Critical,2024-11-15,Closed
6376,4,27,CMP-006376,Performance,Minor,2025-01-18,Closed
6377,207,78,CMP-006377,Appearance,Minor,2025-03-19,Closed
6378,185,78,CMP-006378,Contamination,Major,2025-01-23,Closed
