stability_result_id,material_id,method_id,condition,timepoint_month,result_numeric,status,tested_date
25121,133,1,2-8C,6,101.7768,PASS,2024-11-21
25122,233,24,2-8C,18,107.5299,PASS,2025-05-24
25123,110,42,40C/75RH,0,98.1943,PASS,2025-03-02
25124,166,12,40C/75RH,12,90.933,PASS,2024-08-21
25125,153,34,25C/60RH,12,93.5031,PASS,2026-02-11
25126,58,43,25C/60RH,18,97.0705,PASS,2024-03-04
25127,74,14,25C/60RH,9,95.4726,PASS,2024-12-14
25128,293,43,25C/60RH,36,87.932,PASS,2024-11-01
25129,173,34,2-8C,36,88.989,PASS,2025-07-20
25130,102,31,40C/75RH,12,104.2704,PASS,2026-01-25
25131,250,32,2-8C,36,100.6059,PASS,2026-04-16
25132,75,18,2-8C,1,95.1827,PASS,2024-02-22
25133,165,28,40C/75RH,6,91.4692,PASS,2024-02-22
25134,126,24,30C/65RH,6,94.9545,PASS,2024-10-21
25135,174,16,40C/75RH,12,100.0312,PASS,2024-01-20
25136,291,24,2-8C,36,98.2435,PASS,2024-04-16
25137,134,25,25C/60RH,1,97.6952,PASS,2025-12-12
25138,192,5,40C/75RH,3,88.8449,PASS,2025-04-26
25139,222,6,25C/60RH,36,99.7254,PASS,2024-03-30
25140,199,21,30C/65RH,36,98.1902,PASS,2025-03-07
25141,283,12,2-8C,36,93.968,PASS,2026-03-07
25142,169,19,25C/60RH,36,102.6866,PASS,2025-05-03
25143,177,31,40C/75RH,9,87.8803,PASS,2026-01-23
25144,64,39,25C/60RH,18,100.2762,PASS,2024-01-16
25145,285,12,40C/75RH,0,99.3088,PASS,2024-02-22
25146,172,27,40C/75RH,18,95.5597,PASS,2025-08-21
25147,67,31,2-8C,9,105.7638,PASS,2025-04-13
25148,274,11,40C/75RH,12,83.3401,OOS,2026-03-06
25149,297,38,2-8C,18,99.8697,PASS,2024-02-02
25150,28,30,30C/65RH,6,105.2479,PASS,2025-09-11
25151,159,10,30C/65RH,0,94.2094,OOS,2024-08-19
25152,47,2,25C/60RH,36,99.0373,PASS,2025-04-08
25153,276,25,40C/75RH,1,103.0084,PASS,2026-03-13
25154,69,5,30C/65RH,12,93.8901,PASS,2024-05-19
25155,135,35,30C/65RH,1,97.4713,OOS,2024-06-24
25156,102,31,2-8C,36,83.8479,PASS,2024-12-11
25157,246,11,30C/65RH,1,97.1559,PASS,2024-07-31
25158,176,12,2-8C,9,91.252,PASS,2025-02-04
25159,194,28,30C/65RH,12,102.2622,PASS,2025-01-01
25160,244,12,40C/75RH,24,104.6232,PASS,2026-02-16
25161,256,13,25C/60RH,6,100.7961,OOT,2024-02-28
25162,81,4,25C/60RH,1,96.1172,PASS,2026-02-09
25163,201,9,40C/75RH,9,94.4799,PASS,2024-07-17
25164,43,14,40C/75RH,3,93.6864,PASS,2025-07-31
25165,168,11,2-8C,6,96.7767,PASS,2026-04-23
25166,244,35,30C/65RH,24,89.7723,PASS,2025-08-26
25167,98,37,40C/75RH,6,115.1235,PASS,2025-06-12
25168,247,20,25C/60RH,36,112.7719,PASS,2024-06-08
25169,237,38,40C/75RH,6,94.0943,PASS,2025-11-08
25170,14,15,30C/65RH,6,97.3348,PASS,2024-02-05
25171,80,18,2-8C,24,97.9364,PASS,2026-04-11
25172,209,9,2-8C,3,96.0777,PASS,2024-09-05
25173,249,40,25C/60RH,0,102.0874,PASS,2025-06-17
25174,33,33,25C/60RH,9,102.2996,OOS,2025-06-10
25175,179,42,25C/60RH,6,93.2717,PASS,2024-01-09
25176,138,14,40C/75RH,12,88.2398,PASS,2026-04-28
25177,199,18,30C/65RH,9,91.6584,PASS,2025-08-16
25178,61,41,25C/60RH,1,90.8631,PASS,2024-12-06
25179,73,44,30C/65RH,0,106.1803,OOS,2024-01-04
25180,209,5,30C/65RH,1,92.4418,PASS,2026-03-03
25181,295,44,40C/75RH,1,104.9827,OOS,2025-01-07
25182,232,1,25C/60RH,3,107.547,PASS,2026-03-22
25183,183,33,30C/65RH,36,108.6393,PASS,2025-09-19
25184,78,35,25C/60RH,24,97.744,PASS,2024-07-22
25185,6,20,25C/60RH,9,96.1134,PASS,2025-01-10
25186,285,36,30C/65RH,1,93.0761,PASS,2025-06-17
25187,263,38,25C/60RH,1,109.1827,OOT,2024-05-25
25188,67,22,40C/75RH,36,104.5452,PASS,2025-10-01
25189,68,41,25C/60RH,3,90.0027,PASS,2026-03-02
25190,196,14,40C/75RH,24,103.4293,OOT,2024-01-03
25191,57,38,25C/60RH,1,87.3657,PASS,2025-04-07
25192,122,27,40C/75RH,6,97.6482,PASS,2024-08-23
25193,254,42,40C/75RH,6,101.7809,PASS,2024-12-13
25194,41,19,25C/60RH,12,86.3917,PASS,2025-08-01
25195,143,38,2-8C,0,93.6178,PASS,2025-09-22
25196,31,14,30C/65RH,18,93.6188,PASS,2025-05-13
25197,79,36,2-8C,9,95.8929,PASS,2026-01-01
25198,222,2,30C/65RH,6,113.6487,PASS,2025-04-04
25199,221,2,2-8C,0,93.0432,OOT,2024-05-23
25200,139,37,30C/65RH,1,97.7262,PASS,2024-02-28
25201,182,33,30C/65RH,18,106.4819,PASS,2025-02-02
25202,238,13,25C/60RH,6,107.312,PASS,2026-03-11
25203,97,10,2-8C,18,94.8862,PASS,2024-11-04
25204,55,12,30C/65RH,0,97.7257,PASS,2025-08-14
25205,92,7,2-8C,0,92.0132,PASS,2024-11-08
25206,213,11,40C/75RH,3,83.8006,PASS,2024-10-31
25207,43,2,25C/60RH,3,91.943,OOT,2025-11-18
25208,64,39,40C/75RH,9,95.4733,PASS,2025-09-25
25209,98,10,40C/75RH,3,101.7942,PASS,2024-02-15
25210,138,18,30C/65RH,18,92.9516,PASS,2024-11-20
25211,21,15,25C/60RH,9,91.6055,PASS,2024-07-24
25212,82,27,40C/75RH,12,113.5134,OOS,2025-07-30
25213,21,39,2-8C,24,99.3137,PASS,2026-04-21
25214,4,20,25C/60RH,3,108.2666,PASS,2025-11-05
25215,56,18,30C/65RH,0,103.5589,PASS,2024-07-01
25216,149,10,2-8C,0,93.541,PASS,2025-02-09
25217,252,14,40C/75RH,12,92.9459,PASS,2024-04-09
25218,44,35,40C/75RH,36,104.4582,PASS,2025-01-29
25219,278,38,25C/60RH,18,90.2477,PASS,2025-03-28
25220,77,11,2-8C,3,95.6374,PASS,2024-11-15
25221,156,28,25C/60RH,0,103.2511,PASS,2025-08-10
25222,175,37,2-8C,6,89.8009,PASS,2025-07-03
25223,143,32,40C/75RH,24,97.1854,OOT,2025-04-06
25224,105,17,25C/60RH,12,95.9507,PASS,2025-03-21
25225,132,35,40C/75RH,0,98.4904,OOS,2025-08-17
25226,268,33,40C/75RH,24,94.5515,PASS,2024-08-17
25227,48,17,2-8C,6,92.1286,PASS,2024-07-31
25228,10,41,30C/65RH,18,100.0839,PASS,2024-08-08
25229,52,42,25C/60RH,36,105.9377,PASS,2025-01-05
25230,296,15,30C/65RH,0,102.004,PASS,2025-11-03
25231,179,27,2-8C,6,100.0756,PASS,2025-11-18
25232,266,39,30C/65RH,12,99.0462,PASS,2024-03-10
25233,109,38,2-8C,9,99.6333,PASS,2025-07-28
25234,253,35,25C/60RH,24,100.6426,OOS,2026-01-22
25235,53,6,25C/60RH,36,96.7761,PASS,2024-03-02
25236,28,42,2-8C,12,91.9369,PASS,2025-05-13
25237,26,3,40C/75RH,24,88.5282,PASS,2026-03-11
25238,280,40,25C/60RH,1,99.0968,PASS,2024-02-02
25239,195,30,2-8C,18,96.1392,PASS,2024-04-19
25240,130,27,2-8C,3,100.382,PASS,2024-12-29
25241,70,8,25C/60RH,24,94.6283,PASS,2025-08-08
25242,194,42,25C/60RH,1,92.6658,PASS,2026-02-18
25243,267,13,40C/75RH,18,110.6145,PASS,2025-03-23
25244,36,33,30C/65RH,18,97.306,PASS,2024-10-04
25245,62,9,2-8C,36,88.6896,PASS,2025-08-23
25246,20,42,40C/75RH,3,93.9835,PASS,2025-08-25
25247,167,21,2-8C,1,88.121,PASS,2025-07-16
25248,28,14,25C/60RH,0,96.3144,PASS,2026-03-07
25249,66,29,25C/60RH,6,100.7485,PASS,2025-07-02
25250,84,15,30C/65RH,36,101.0557,PASS,2025-04-12
25251,263,17,25C/60RH,12,106.3699,PASS,2024-01-27
25252,142,30,2-8C,36,91.4865,PASS,2025-04-20
25253,212,35,2-8C,9,87.251,PASS,2025-09-17
25254,44,29,30C/65RH,6,79.3095,PASS,2025-07-27
25255,156,19,25C/60RH,24,91.0554,PASS,2024-04-28
25256,26,17,25C/60RH,18,107.7137,PASS,2024-12-23
25257,29,18,40C/75RH,1,104.7369,PASS,2025-08-03
25258,197,34,40C/75RH,18,98.5651,PASS,2026-03-22
25259,207,8,25C/60RH,1,84.4545,PASS,2024-04-16
25260,195,38,2-8C,0,104.7723,PASS,2025-07-19
25261,23,21,2-8C,12,94.0594,PASS,2024-02-14
25262,81,8,40C/75RH,1,91.6766,PASS,2026-03-20
25263,224,10,30C/65RH,18,92.6209,PASS,2024-09-08
25264,274,41,2-8C,0,100.0489,PASS,2025-08-09
25265,205,41,2-8C,0,117.3487,PASS,2024-05-04
25266,263,33,25C/60RH,12,91.5632,PASS,2024-10-24
25267,26,45,30C/65RH,1,92.9221,PASS,2025-06-25
25268,14,1,40C/75RH,3,99.5273,PASS,2025-10-16
25269,41,33,2-8C,1,107.4568,PASS,2025-08-26
25270,48,39,2-8C,0,95.4731,PASS,2025-01-06
25271,159,11,2-8C,1,89.8089,OOS,2025-08-24
25272,193,29,30C/65RH,1,97.0991,PASS,2025-11-05
25273,99,19,30C/65RH,1,94.6006,PASS,2025-05-04
25274,178,23,30C/65RH,3,99.6546,PASS,2025-08-04
25275,19,24,2-8C,36,80.3645,PASS,2024-12-02
25276,121,3,40C/75RH,9,90.8455,PASS,2024-08-05
25277,70,13,40C/75RH,36,98.3278,PASS,2026-04-12
25278,127,6,30C/65RH,18,94.2015,PASS,2025-09-30
25279,37,30,2-8C,12,102.9023,PASS,2024-10-03
25280,133,36,2-8C,1,104.9762,PASS,2026-01-02
25281,104,32,2-8C,1,86.6447,PASS,2025-04-24
25282,255,41,25C/60RH,0,94.7303,PASS,2025-11-15
25283,78,14,40C/75RH,3,106.8892,PASS,2026-02-25
25284,296,19,25C/60RH,3,102.8811,PASS,2024-10-31
25285,76,20,40C/75RH,36,86.7225,PASS,2025-08-26
25286,138,26,40C/75RH,24,80.9576,PASS,2024-10-14
25287,228,12,30C/65RH,18,83.3346,PASS,2025-12-26
25288,276,42,25C/60RH,18,97.3399,PASS,2024-01-16
25289,203,8,30C/65RH,3,103.6431,PASS,2024-03-10
25290,153,35,2-8C,6,102.7411,PASS,2024-07-21
25291,145,11,25C/60RH,6,90.0189,PASS,2025-10-06
25292,95,18,25C/60RH,24,97.9247,PASS,2024-12-15
25293,184,44,25C/60RH,36,110.8533,PASS,2024-02-05
25294,202,14,25C/60RH,1,90.323,PASS,2025-08-28
25295,187,9,40C/75RH,1,100.3952,PASS,2024-06-21
25296,34,14,30C/65RH,12,98.4904,PASS,2025-12-16
25297,126,28,40C/75RH,1,81.0602,PASS,2024-07-27
25298,209,2,30C/65RH,1,89.0077,PASS,2024-06-13
25299,156,27,30C/65RH,9,96.028,PASS,2025-01-06
25300,98,28,30C/65RH,0,96.6157,PASS,2025-10-20
25301,31,36,40C/75RH,1,83.0241,PASS,2024-01-10
25302,23,30,2-8C,0,84.6699,OOT,2024-01-29
25303,278,30,40C/75RH,6,92.7262,PASS,2024-07-10
25304,294,28,25C/60RH,6,91.4341,PASS,2024-05-03
25305,211,24,25C/60RH,9,98.521,PASS,2024-11-25
25306,156,2,25C/60RH,3,84.2436,PASS,2024-03-11
25307,260,15,2-8C,3,84.6942,PASS,2024-04-17
25308,276,8,25C/60RH,6,81.4868,OOT,2025-03-04
25309,115,31,25C/60RH,9,84.4715,PASS,2026-01-24
25310,39,16,40C/75RH,1,91.1976,PASS,2026-04-23
25311,113,16,40C/75RH,12,97.3679,PASS,2024-12-05
25312,121,7,25C/60RH,9,100.8095,PASS,2025-08-19
25313,127,44,25C/60RH,3,97.0325,PASS,2024-11-15
25314,101,23,40C/75RH,36,95.2793,PASS,2025-01-31
25315,160,19,40C/75RH,12,102.2505,PASS,2024-08-22
25316,38,42,2-8C,6,102.1331,PASS,2025-03-16
25317,279,30,25C/60RH,0,100.7825,PASS,2024-07-04
25318,278,35,30C/65RH,3,93.9552,PASS,2024-05-22
25319,50,38,30C/65RH,6,92.1808,PASS,2024-06-06
25320,196,11,30C/65RH,24,96.4855,PASS,2024-06-27
25321,26,22,40C/75RH,18,88.6444,PASS,2024-03-29
25322,141,35,2-8C,6,89.4616,PASS,2025-01-07
25323,32,27,2-8C,1,91.484,OOS,2024-05-03
25324,267,9,25C/60RH,9,93.7213,PASS,2024-04-26
25325,21,45,40C/75RH,9,94.0947,PASS,2025-05-23
25326,79,35,2-8C,24,98.611,PASS,2025-09-27
25327,4,15,40C/75RH,36,104.227,PASS,2024-02-01
25328,285,11,25C/60RH,0,82.8179,PASS,2026-04-18
25329,124,11,40C/75RH,18,81.1821,PASS,2025-01-28
25330,81,32,30C/65RH,18,95.5403,PASS,2024-05-07
25331,132,32,25C/60RH,3,85.8876,PASS,2025-01-26
25332,32,40,30C/65RH,3,112.9877,PASS,2025-09-19
25333,151,7,25C/60RH,3,97.0513,PASS,2026-02-13
25334,74,39,25C/60RH,12,88.4766,PASS,2024-10-11
25335,179,44,40C/75RH,24,108.5111,PASS,2025-10-06
25336,77,29,2-8C,12,92.8067,PASS,2025-04-02
25337,197,10,25C/60RH,12,98.1822,PASS,2025-08-08
25338,72,20,25C/60RH,3,81.9683,OOS,2024-08-14
25339,147,44,25C/60RH,0,92.9667,PASS,2025-01-20
25340,193,14,25C/60RH,9,104.3781,PASS,2024-05-21
25341,285,10,40C/75RH,12,102.4387,PASS,2025-06-19
25342,211,40,25C/60RH,6,100.069,PASS,2024-07-24
25343,24,32,2-8C,0,94.2715,PASS,2025-05-07
25344,200,37,25C/60RH,18,97.8186,PASS,2025-03-03
25345,129,38,30C/65RH,3,100.8588,PASS,2025-02-06
25346,115,16,30C/65RH,36,83.2325,PASS,2024-07-21
25347,252,19,30C/65RH,36,81.1019,PASS,2026-04-05
25348,298,21,25C/60RH,9,99.9202,OOT,2024-05-21
25349,201,39,30C/65RH,24,104.6279,PASS,2025-04-30
25350,247,10,25C/60RH,9,92.6478,PASS,2024-10-24
25351,104,39,2-8C,18,94.3163,PASS,2025-04-15
25352,142,27,30C/65RH,1,92.8653,PASS,2025-08-06
25353,50,37,25C/60RH,1,88.7529,PASS,2024-12-21
25354,88,44,30C/65RH,36,96.7865,PASS,2024-12-10
25355,287,42,40C/75RH,0,77.9558,PASS,2024-09-01
25356,151,16,40C/75RH,1,106.9851,PASS,2024-09-17
25357,102,1,25C/60RH,36,89.4859,PASS,2026-04-13
25358,112,41,30C/65RH,24,92.1544,PASS,2025-11-25
25359,242,13,40C/75RH,18,108.321,PASS,2025-07-04
25360,253,28,40C/75RH,18,92.3138,PASS,2024-05-28
25361,80,34,25C/60RH,0,101.4952,PASS,2026-02-25
25362,239,25,30C/65RH,36,88.071,PASS,2024-03-31
25363,125,15,30C/65RH,24,94.2574,PASS,2026-01-03
25364,224,32,25C/60RH,6,94.1529,PASS,2024-01-11
25365,250,31,40C/75RH,3,88.2074,PASS,2025-10-28
25366,299,21,25C/60RH,18,101.3764,PASS,2024-02-11
25367,132,40,2-8C,3,105.0629,PASS,2025-05-19
25368,244,29,2-8C,0,103.1086,PASS,2025-01-10
25369,294,32,2-8C,36,106.9469,PASS,2025-09-25
25370,181,22,25C/60RH,12,101.1358,PASS,2026-01-08
25371,30,23,40C/75RH,1,92.3107,PASS,2024-09-25
25372,295,43,30C/65RH,18,90.1469,PASS,2025-01-13
25373,92,14,30C/65RH,3,85.9098,PASS,2025-05-28
25374,236,35,30C/65RH,0,101.4899,PASS,2024-09-29
25375,92,31,2-8C,24,88.8967,PASS,2026-03-08
25376,239,11,30C/65RH,3,95.3747,PASS,2024-06-16
25377,238,27,40C/75RH,9,101.2884,PASS,2025-10-14
25378,79,4,30C/65RH,36,88.0966,PASS,2025-07-19
25379,248,27,30C/65RH,9,89.478,PASS,2026-04-06
25380,176,31,30C/65RH,9,93.2371,PASS,2024-01-20
25381,29,22,25C/60RH,9,99.8435,OOS,2024-12-10
25382,14,44,40C/75RH,18,94.8587,PASS,2025-12-25
25383,84,35,25C/60RH,9,104.528,PASS,2025-10-06
25384,236,18,2-8C,36,98.8746,PASS,2025-01-01
25385,14,1,25C/60RH,12,98.3025,PASS,2024-12-11
25386,289,2,30C/65RH,36,97.4653,OOT,2025-01-21
25387,252,36,30C/65RH,36,105.11,PASS,2024-11-18
25388,53,19,2-8C,36,90.8735,PASS,2024-09-03
25389,131,16,2-8C,0,99.8149,PASS,2024-08-14
25390,187,10,30C/65RH,36,104.6901,PASS,2025-07-27
25391,38,8,30C/65RH,6,104.2265,PASS,2025-12-17
25392,226,15,2-8C,6,95.3361,PASS,2024-08-18
25393,74,3,2-8C,1,103.1476,PASS,2025-02-24
25394,23,21,2-8C,0,105.8926,PASS,2025-01-02
25395,15,2,30C/65RH,12,92.2867,PASS,2026-04-17
25396,245,20,25C/60RH,24,96.3799,PASS,2026-04-05
25397,123,41,2-8C,12,103.8134,PASS,2025-04-27
25398,136,23,25C/60RH,36,88.8341,PASS,2026-03-15
25399,6,10,2-8C,36,81.4057,PASS,2025-05-13
25400,294,33,2-8C,6,94.2778,PASS,2024-04-02
25401,127,5,30C/65RH,3,97.7471,PASS,2024-08-06
25402,139,2,25C/60RH,9,92.5336,PASS,2025-03-14
25403,212,2,30C/65RH,0,108.5968,PASS,2024-05-22
25404,46,18,40C/75RH,3,98.8218,PASS,2024-12-19
25405,155,41,2-8C,12,106.8868,PASS,2024-09-20
25406,211,21,25C/60RH,36,95.817,PASS,2025-07-16
25407,177,30,40C/75RH,36,96.9516,PASS,2024-06-14
25408,257,19,30C/65RH,3,94.0425,PASS,2024-05-24
25409,176,44,40C/75RH,9,101.4597,PASS,2026-03-10
25410,100,22,30C/65RH,0,85.9737,PASS,2025-02-26
25411,99,38,30C/65RH,36,101.0767,PASS,2024-04-19
25412,182,25,30C/65RH,3,111.6853,PASS,2025-12-20
25413,17,29,30C/65RH,36,93.2521,PASS,2024-10-21
25414,136,4,30C/65RH,9,92.3329,PASS,2025-02-01
25415,50,16,30C/65RH,36,89.7089,PASS,2025-10-11
25416,5,31,30C/65RH,3,102.7534,PASS,2025-02-27
25417,156,34,40C/75RH,3,101.6074,PASS,2025-12-02
25418,175,29,40C/75RH,3,96.4313,PASS,2024-01-04
25419,18,10,40C/75RH,36,95.502,PASS,2024-09-03
25420,189,19,40C/75RH,6,98.6297,PASS,2024-10-27
25421,103,40,2-8C,12,94.58,PASS,2025-04-04
25422,162,2,2-8C,0,86.5327,PASS,2025-03-10
25423,292,16,30C/65RH,1,85.0393,PASS,2026-02-26
25424,126,15,2-8C,1,97.8424,PASS,2024-11-11
25425,81,34,25C/60RH,3,108.5629,PASS,2025-07-31
25426,221,2,25C/60RH,18,96.1881,PASS,2025-02-12
25427,78,5,25C/60RH,9,94.4432,PASS,2024-09-18
25428,242,36,25C/60RH,6,105.2303,PASS,2024-08-31
25429,70,5,40C/75RH,24,85.5696,PASS,2025-09-05
25430,44,21,30C/65RH,6,93.2735,PASS,2024-10-05
25431,274,27,30C/65RH,6,98.5324,PASS,2024-02-22
25432,242,43,25C/60RH,3,103.7166,PASS,2024-12-01
25433,228,3,30C/65RH,0,86.9895,PASS,2024-01-09
25434,300,13,40C/75RH,3,100.8215,PASS,2025-11-15
25435,55,13,40C/75RH,1,98.9543,PASS,2024-10-10
25436,110,15,30C/65RH,12,92.654,PASS,2025-02-12
25437,180,10,2-8C,3,95.8522,OOS,2025-10-18
25438,37,6,2-8C,6,102.3961,PASS,2024-07-19
25439,56,1,40C/75RH,18,90.1614,PASS,2025-09-08
25440,168,25,2-8C,3,97.963,OOS,2024-05-16
25441,7,23,30C/65RH,36,96.6921,PASS,2024-08-02
25442,92,26,25C/60RH,3,104.1171,PASS,2024-07-01
25443,238,11,25C/60RH,6,91.704,PASS,2025-11-25
25444,150,20,2-8C,6,98.8099,PASS,2026-02-27
25445,207,23,2-8C,0,90.5494,PASS,2024-03-18
25446,21,45,40C/75RH,0,100.4831,PASS,2024-04-02
25447,166,28,25C/60RH,36,96.806,PASS,2025-10-27
25448,289,39,40C/75RH,24,112.1279,PASS,2025-07-21
25449,97,29,30C/65RH,36,87.7976,PASS,2025-07-22
25450,224,5,40C/75RH,12,111.0819,PASS,2026-01-10
25451,272,16,25C/60RH,6,87.428,PASS,2024-02-06
25452,52,31,30C/65RH,24,93.3333,PASS,2024-07-31
25453,96,8,25C/60RH,6,105.5337,PASS,2024-08-14
25454,187,30,25C/60RH,36,97.5384,PASS,2025-08-15
25455,231,44,25C/60RH,3,101.1348,PASS,2024-10-30
25456,68,5,25C/60RH,24,100.0868,PASS,2024-01-04
25457,8,32,30C/65RH,1,100.5474,PASS,2024-07-04
25458,259,27,30C/65RH,3,94.1138,OOT,2024-06-21
25459,201,34,25C/60RH,0,96.7986,PASS,2024-01-23
25460,224,38,2-8C,6,88.9159,PASS,2025-08-01
25461,149,44,25C/60RH,3,98.1375,PASS,2024-06-04
25462,244,18,25C/60RH,3,103.8067,PASS,2024-04-25
25463,169,19,40C/75RH,3,110.48,PASS,2025-05-18
25464,4,8,25C/60RH,1,110.4175,PASS,2025-05-12
25465,200,17,30C/65RH,6,93.9453,PASS,2024-03-15
25466,84,6,25C/60RH,36,109.3562,PASS,2024-12-06
25467,279,1,2-8C,3,92.1501,PASS,2024-07-31
25468,231,40,2-8C,0,112.8503,PASS,2025-12-16
25469,38,42,2-8C,9,99.0545,PASS,2025-11-23
25470,288,5,2-8C,9,83.552,PASS,2024-11-17
25471,146,38,2-8C,18,86.7047,PASS,2024-03-20
25472,114,43,40C/75RH,24,97.9835,PASS,2024-07-05
25473,32,8,25C/60RH,6,95.4931,PASS,2025-11-30
25474,232,28,2-8C,24,119.7534,PASS,2024-10-26
25475,266,20,25C/60RH,0,93.5338,PASS,2025-01-18
25476,29,20,30C/65RH,6,105.7144,PASS,2024-07-16
25477,224,1,25C/60RH,9,106.6459,PASS,2025-06-26
25478,249,42,30C/65RH,18,91.4412,PASS,2024-05-28
25479,74,10,40C/75RH,36,93.1377,OOT,2024-12-17
25480,192,2,40C/75RH,1,90.7012,PASS,2024-05-02
25481,187,3,30C/65RH,3,113.5428,PASS,2024-10-13
25482,229,5,25C/60RH,9,99.2468,OOS,2025-05-19
25483,44,45,40C/75RH,3,96.3208,OOS,2025-12-30
25484,71,8,40C/75RH,36,88.7506,PASS,2025-04-21
25485,254,40,40C/75RH,36,85.9275,PASS,2024-12-18
25486,120,40,30C/65RH,0,94.0408,PASS,2025-02-17
25487,120,33,30C/65RH,18,105.4804,PASS,2024-10-03
25488,176,2,40C/75RH,9,98.7494,PASS,2026-01-28
25489,170,17,30C/65RH,3,89.0919,PASS,2024-02-06
25490,35,36,25C/60RH,36,93.3989,PASS,2026-03-19
25491,67,17,25C/60RH,3,94.979,OOT,2024-12-05
25492,34,40,25C/60RH,24,103.5868,PASS,2026-01-15
25493,255,9,25C/60RH,3,91.935,PASS,2026-04-14
25494,59,10,40C/75RH,6,93.3867,PASS,2026-02-12
25495,172,29,40C/75RH,12,102.1137,PASS,2024-12-02
25496,183,29,25C/60RH,1,96.7502,PASS,2025-12-30
25497,91,42,2-8C,36,106.1199,PASS,2025-09-22
25498,163,32,2-8C,9,105.5792,PASS,2024-09-24
25499,273,41,40C/75RH,18,91.5744,PASS,2024-03-15
25500,170,10,25C/60RH,6,92.3573,PASS,2024-10-01
25501,233,20,40C/75RH,12,108.0983,PASS,2025-04-29
25502,25,44,25C/60RH,6,98.06,PASS,2024-12-27
25503,209,2,40C/75RH,6,97.9349,PASS,2025-10-07
25504,265,13,30C/65RH,12,96.6724,PASS,2025-02-21
25505,80,16,30C/65RH,24,96.9063,PASS,2024-04-06
25506,186,13,40C/75RH,1,104.168,PASS,2024-08-17
25507,55,11,40C/75RH,18,90.6253,PASS,2024-08-24
25508,189,1,2-8C,24,98.0987,PASS,2025-08-24
25509,286,11,2-8C,18,97.7733,PASS,2024-10-20
25510,33,21,40C/75RH,24,102.6032,PASS,2025-11-13
25511,221,3,30C/65RH,24,104.226,PASS,2025-08-19
25512,224,16,25C/60RH,36,102.01,PASS,2025-03-05
25513,19,3,25C/60RH,9,91.0206,PASS,2026-02-28
25514,195,34,25C/60RH,3,100.9575,PASS,2024-08-29
25515,68,8,2-8C,24,83.9976,PASS,2025-07-19
25516,169,2,40C/75RH,0,94.8073,PASS,2026-04-14
25517,294,20,25C/60RH,6,99.6343,PASS,2024-10-16
25518,106,20,30C/65RH,1,101.7733,OOT,2025-11-01
25519,161,40,25C/60RH,18,96.1508,PASS,2025-04-24
25520,117,18,30C/65RH,0,102.304,PASS,2024-12-05
25521,269,3,2-8C,18,90.2413,PASS,2024-03-27
25522,19,18,25C/60RH,12,89.2114,PASS,2024-09-04
25523,243,44,25C/60RH,3,99.3701,PASS,2024-09-24
25524,121,9,40C/75RH,3,89.2393,PASS,2026-04-27
25525,297,5,30C/65RH,36,99.6681,PASS,2024-05-13
25526,71,13,25C/60RH,0,80.6116,PASS,2024-05-23
25527,175,37,25C/60RH,3,88.8494,PASS,2024-06-03
25528,187,11,40C/75RH,9,111.0752,PASS,2024-06-22
25529,10,37,2-8C,1,98.5943,PASS,2025-10-09
25530,80,10,30C/65RH,3,90.8898,PASS,2026-03-17
25531,192,6,25C/60RH,1,90.5598,PASS,2024-02-21
25532,270,20,25C/60RH,3,107.0154,PASS,2026-02-13
25533,66,39,30C/65RH,18,114.8809,PASS,2025-01-02
25534,207,3,40C/75RH,3,94.805,PASS,2025-02-18
25535,164,25,30C/65RH,1,98.0783,PASS,2025-06-08
25536,131,17,40C/75RH,18,102.1536,PASS,2024-03-24
25537,154,12,25C/60RH,24,86.2423,PASS,2024-07-11
25538,113,5,40C/75RH,1,101.2271,PASS,2025-12-27
25539,135,8,2-8C,9,84.5049,PASS,2024-05-30
25540,228,6,40C/75RH,6,89.7175,PASS,2025-07-06
25541,82,6,30C/65RH,18,86.995,PASS,2024-03-02
25542,117,1,30C/65RH,24,100.5087,PASS,2025-04-07
25543,148,33,25C/60RH,36,96.9085,PASS,2026-01-13
25544,216,4,40C/75RH,18,100.0101,OOT,2025-10-23
25545,35,35,30C/65RH,3,80.5192,PASS,2024-04-15
25546,114,14,2-8C,36,104.7033,PASS,2026-02-19
25547,60,37,40C/75RH,12,93.1133,PASS,2025-10-18
25548,281,43,2-8C,9,100.7386,PASS,2024-02-04
25549,251,24,25C/60RH,9,96.1533,PASS,2025-12-27
25550,2,41,2-8C,12,105.3688,PASS,2026-01-20
25551,168,41,25C/60RH,24,89.2892,PASS,2025-12-20
25552,139,45,2-8C,3,96.652,PASS,2025-10-13
25553,16,11,25C/60RH,0,97.0302,PASS,2026-03-10
25554,241,31,30C/65RH,36,98.3775,PASS,2024-04-24
25555,152,14,2-8C,36,97.489,PASS,2026-01-30
25556,2,6,2-8C,36,98.1949,PASS,2025-05-28
25557,88,38,40C/75RH,24,105.1625,PASS,2024-02-13
25558,194,39,25C/60RH,36,108.485,PASS,2025-03-12
25559,194,34,25C/60RH,24,109.8302,PASS,2024-04-30
25560,189,19,30C/65RH,12,97.8683,PASS,2025-03-27
25561,118,44,30C/65RH,18,94.4748,PASS,2026-03-22
25562,105,37,40C/75RH,24,109.8275,OOT,2024-10-12
25563,139,13,2-8C,24,98.1547,PASS,2025-09-02
